Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
0.78400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.79200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.79600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.80000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.80400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.80800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.81200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.81600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.82000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.82400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.82800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.83200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.83600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.84000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.84400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.84800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.85200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.85600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.86000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.86400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.86800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.87200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.87600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.88000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.88400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.88800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.89200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.89600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.90000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.90400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.90800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.91200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.91600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.92000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.92400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.92800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.93200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.93600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.94000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.94400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.94800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.95200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.95600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.96000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.96400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.96800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.97200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.97600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.98000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.98400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.98800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.99200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.99600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1.00000	1.00000	0.02800	0.00000	0.00000	0.00000	0.00000
1.00400	1.00000	0.05445	0.00041	0.00166	0.00709	0.04666
1.00800	1.00000	0.07941	0.00109	0.00400	0.01564	0.09331
1.01200	1.00000	0.10292	0.00200	0.00684	0.02519	0.13997
1.01600	1.00000	0.12502	0.00311	0.01010	0.03553	0.18662
1.02000	1.00000	0.14576	0.00439	0.01371	0.04652	0.23328
1.02400	1.00000	0.16519	0.00584	0.01763	0.05809	0.27994
1.02800	1.00000	0.18334	0.00743	0.02182	0.07016	0.32659
1.03200	1.00000	0.20026	0.00915	0.02627	0.08270	0.37325
1.03600	1.00000	0.21599	0.01100	0.03095	0.09566	0.41990
1.04000	1.00000	0.23057	0.01296	0.03583	0.10901	0.46656
1.04400	1.00000	0.24403	0.01502	0.04090	0.12272	0.51322
1.04800	1.00000	0.25641	0.01718	0.04614	0.13677	0.55987
1.05200	1.00000	0.26776	0.01942	0.05155	0.15114	0.60653
1.05600	1.00000	0.27810	0.02175	0.05711	0.16581	0.65318
1.06000	1.00000	0.28747	0.02415	0.06280	0.18076	0.69984
1.06400	1.00000	0.29591	0.02662	0.06863	0.19599	0.74650
1.06800	1.00000	0.30344	0.02914	0.07457	0.21146	0.79315
1.07200	1.00000	0.31010	0.03173	0.08062	0.22719	0.83981
1.07600	1.00000	0.31592	0.03436	0.08677	0.24314	0.88646
1.08000	1.00000	0.32093	0.03704	0.09302	0.25932	0.93312
1.08400	1.00000	0.32517	0.03975	0.09936	0.27572	0.97978
1.08800	1.00000	0.32865	0.04250	0.10577	0.29231	1.02643
1.09200	1.00000	0.33141	0.04529	0.11226	0.30910	1.07309
1.09600	1.00000	0.33347	0.04809	0.11882	0.32608	1.11974
1.10000	1.00000	0.33486	0.05092	0.12543	0.34323	1.16640
1.10400	1.00000	0.33561	0.05377	0.13210	0.36056	1.21306
1.10800	1.00000	0.33575	0.05663	0.13883	0.37805	1.25971
1.11200	1.00000	0.33529	0.05950	0.14560	0.39569	1.30637
1.11600	1.00000	0.33426	0.06238	0.15240	0.41348	1.35302
1.12000	1.00000	0.33268	0.06526	0.15924	0.43142	1.39968
1.12400	1.00000	0.33058	0.06814	0.16611	0.44949	1.44634
1.12800	1.00000	0.32798	0.07102	0.17301	0.46769	1.49299
1.13200	1.00000	0.32490	0.07389	0.17993	0.48601	1.53965
1.13600	1.00000	0.32136	0.07675	0.18686	0.50444	1.58630
1.14000	1.00000	0.31738	0.07959	0.19380	0.52298	1.63296
1.14400	1.00000	0.31299	0.08242	0.20074	0.54163	1.67962
1.14800	1.00000	0.30819	0.08524	0.20769	0.56036	1.72627
1.15200	1.00000	0.30301	0.08803	0.21463	0.57918	1.77293
1.15600	1.00000	0.29746	0.09079	0.22157	0.59808	1.81958
1.16000	1.00000	0.29157	0.09353	0.22849	0.61706	1.86624
1.16400	1.00000	0.28536	0.09623	0.23539	0.63609	1.91290
1.16800	1.00000	0.27882	0.09891	0.24227	0.65518	1.95955
1.17200	1.00000	0.27200	0.10155	0.24911	0.67431	2.00621
1.17600	1.00000	0.26489	0.10415	0.25593	0.69348	2.05286
1.18000	1.00000	0.25751	0.10670	0.26270	0.71267	2.09952
1.18400	1.00000	0.24989	0.10922	0.26942	0.73188	2.14618
1.18800	1.00000	0.24203	0.11169	0.27609	0.75108	2.19283
1.19200	1.00000	0.23394	0.11410	0.28269	0.77028	2.23949
1.19600	1.00000	0.22565	0.11647	0.28923	0.78944	2.28614
1.20000	1.00000	0.21716	0.11877	0.29569	0.80855	2.33280
1.20400	1.00000	0.20848	0.12102	0.30205	0.82760	2.37946
1.20800	1.00000	0.19964	0.12321	0.30832	0.84655	2.42611
1.21200	1.00000	0.19064	0.12532	0.31447	0.86537	2.47277
1.21600	1.00000	0.18148	0.12736	0.32049	0.88403	2.51942
1.22000	1.00000	0.17219	0.12933	0.32635	0.90247	2.56608
1.22400	1.00000	0.16278	0.13121	0.33204	0.92062	2.61274
1.22800	1.00000	0.15325	0.13300	0.33751	0.93839	2.65939
1.23200	1.00000	0.14361	0.13468	0.34270	0.95557	2.70605
1.23600	1.00000	0.13388	0.13623	0.34748	0.97172	2.75270
1.24000	1.00000	0.12406	0.13756	0.35091	0.97892	2.70605
1.24400	1.00000	0.11417	0.13874	0.35369	0.98383	2.65939
1.24800	1.00000	0.10421	0.13979	0.35609	0.98760	2.61274
1.25200	1.00000	0.09419	0.14072	0.35819	0.99052	2.56608
1.25600	1.00000	0.08412	0.14156	0.36003	0.99273	2.51942
1.26000	1.00000	0.07400	0.14230	0.36164	0.99432	2.47277
