Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
5.21600	2.10800	0.65256	6.60852	16.30598	19.41628	7.41830
5.22000	2.11000	0.65395	6.65093	16.35947	19.41886	7.37165
5.22400	2.11200	0.65534	6.69345	16.41290	19.42121	7.32499
5.22800	2.11400	0.65672	6.73605	16.46624	19.42332	7.27834
5.23200	2.11600	0.65811	6.77875	16.51952	19.42520	7.23168
5.23600	2.11800	0.65950	6.82155	16.57271	19.42685	7.18502
5.24000	2.12000	0.66089	6.86444	16.62583	19.42827	7.13837
5.24400	2.12200	0.66228	6.90742	16.67887	19.42945	7.09171
5.24800	2.12400	0.66367	6.95050	16.73184	19.43040	7.04506
5.25200	2.12600	0.66506	6.99367	16.78472	19.43112	6.99840
5.25600	2.12800	0.66645	7.03693	16.83753	19.43161	6.95174
5.26000	2.13000	0.66784	7.08028	16.89025	19.43186	6.90509
5.26400	2.13200	0.66923	7.12373	16.94289	19.43188	6.85843
5.26800	2.13400	0.67062	7.16727	16.99545	19.43167	6.81178
5.27200	2.13600	0.67201	7.21089	17.04793	19.43123	6.76512
5.27600	2.13800	0.67340	7.25461	17.10032	19.43056	6.71846
5.28000	2.14000	0.67479	7.29842	17.15263	19.42966	6.67181
5.28400	2.14200	0.67618	7.34232	17.20485	19.42852	6.62515
5.28800	2.14400	0.67757	7.38630	17.25698	19.42716	6.57850
5.29200	2.14600	0.67896	7.43038	17.30903	19.42556	6.53184
5.29600	2.14800	0.68035	7.47454	17.36098	19.42373	6.48518
5.30000	2.15000	0.68174	7.51880	17.41285	19.42167	6.43853
5.30400	2.15200	0.68313	7.56314	17.46463	19.41938	6.39187
5.30800	2.15400	0.68452	7.60756	17.51632	19.41686	6.34522
5.31200	2.15600	0.68591	7.65208	17.56791	19.41411	6.29856
5.31600	2.15800	0.68730	7.69668	17.61942	19.41113	6.25190
5.32000	2.16000	0.68869	7.74137	17.67083	19.40792	6.20525
5.32400	2.16200	0.69008	7.78614	17.72214	19.40448	6.15859
5.32800	2.16400	0.69147	7.83099	17.77336	19.40081	6.11194
5.33200	2.16600	0.69286	7.87594	17.82449	19.39691	6.06528
5.33600	2.16800	0.69425	7.92096	17.87551	19.39277	6.01862
5.34000	2.17000	0.69564	7.96607	17.92644	19.38841	5.97197
5.34400	2.17200	0.69703	8.01126	17.97727	19.38382	5.92531
5.34800	2.17400	0.69842	8.05654	18.02801	19.37900	5.87866
5.35200	2.17600	0.69981	8.10190	18.07864	19.37396	5.83200
5.35600	2.17800	0.70120	8.14734	18.12917	19.36868	5.78534
5.36000	2.18000	0.70259	8.19286	18.17960	19.36317	5.73869
5.36400	2.18200	0.70398	8.23846	18.22993	19.35743	5.69203
5.36800	2.18400	0.70537	8.28415	18.28015	19.35147	5.64538
5.37200	2.18600	0.70676	8.32991	18.33027	19.34528	5.59872
5.37600	2.18800	0.70815	8.37575	18.38028	19.33885	5.55206
5.38000	2.19000	0.70954	8.42168	18.43019	19.33220	5.50541
5.38400	2.19200	0.71094	8.46768	18.47999	19.32532	5.45875
5.38800	2.19400	0.71233	8.51376	18.52969	19.31822	5.41210
5.39200	2.19600	0.71372	8.55991	18.57927	19.31088	5.36544
5.39600	2.19800	0.71511	8.60615	18.62875	19.30332	5.31878
5.40000	2.20000	0.71650	8.65246	18.67812	19.29552	5.27213
5.40400	2.20200	0.71789	8.69885	18.72737	19.28750	5.22547
5.40800	2.20400	0.71928	8.74531	18.77652	19.27926	5.17882
5.41200	2.20600	0.72067	8.79185	18.82555	19.27078	5.13216
5.41600	2.20800	0.72206	8.83847	18.87447	19.26208	5.08550
5.42000	2.21000	0.72345	8.88516	18.92327	19.25315	5.03885
5.42400	2.21200	0.72485	8.93192	18.97196	19.24399	4.99219
5.42800	2.21400	0.72624	8.97875	19.02053	19.23460	4.94554
5.43200	2.21600	0.72763	9.02566	19.06899	19.22499	4.89888
5.43600	2.21800	0.72902	9.07265	19.11733	19.21515	4.85222
5.44000	2.22000	0.73041	9.11970	19.16555	19.20509	4.80557
5.44400	2.22200	0.73180	9.16683	19.21366	19.19479	4.75891
5.44800	2.22400	0.73319	9.21402	19.26164	19.18427	4.71226
5.45200	2.22600	0.73458	9.26129	19.30950	19.17353	4.66560
5.45600	2.22800	0.73598	9.30863	19.35724	19.16255	4.61894
5.46000	2.23000	0.73737	9.35603	19.40486	19.15135	4.57229
5.46400	2.23200	0.73876	9.40351	19.45236	19.13993	4.52563
5.46800	2.23400	0.74015	9.45105	19.49973	19.12828	4.47898
5.47200	2.23600	0.74154	9.49866	19.54697	19.11640	4.43232
5.47600	2.23800	0.74293	9.54634	19.59410	19.10429	4.38566
5.48000	2.24000	0.74433	9.59409	19.64109	19.09196	4.33901
5.48400	2.24200	0.74572	9.64190	19.68796	19.07941	4.29235
5.48800	2.24400	0.74711	9.68978	19.73470	19.06662	4.24570
5.49200	2.24600	0.74850	9.73773	19.78131	19.05362	4.19904
5.49600	2.24800	0.74989	9.78573	19.82779	19.04038	4.15238
5.50000	2.25000	0.75128	9.83381	19.87414	19.02692	4.10573
5.50400	2.25200	0.75268	9.88194	19.92036	19.01324	4.05907
5.50800	2.25400	0.75407	9.93014	19.96645	18.99933	4.01242
5.51200	2.25600	0.75546	9.97841	20.01240	18.98519	3.96576
5.51600	2.25800	0.75685	10.02673	20.05823	18.97083	3.91910
5.52000	2.26000	0.75824	10.07512	20.10391	18.95625	3.87245
5.52400	2.26200	0.75963	10.12357	20.14946	18.94144	3.82579
5.52800	2.26400	0.76103	10.17207	20.19488	18.92641	3.77914
5.53200	2.26600	0.76242	10.22064	20.24016	18.91115	3.73248
5.53600	2.26800	0.76381	10.26927	20.28530	18.89566	3.68582
5.54000	2.27000	0.76520	10.31796	20.33030	18.87995	3.63917
5.54400	2.27200	0.76659	10.36670	20.37517	18.86402	3.59251
5.54800	2.27400	0.76799	10.41550	20.41989	18.84786	3.54586
5.55200	2.27600	0.76938	10.46436	20.46447	18.83148	3.49920
5.55600	2.27800	0.77077	10.51328	20.50891	18.81488	3.45254
5.56000	2.28000	0.77216	10.56225	20.55321	18.79805	3.40589
5.56400	2.28200	0.77356	10.61128	20.59737	18.78099	3.35923
5.56800	2.28400	0.77495	10.66036	20.64138	18.76372	3.31258
5.57200	2.28600	0.77634	10.70950	20.68524	18.74621	3.26592
5.57600	2.28800	0.77773	10.75869	20.72896	18.72849	3.21926
5.58000	2.29000	0.77912	10.80793	20.77254	18.71054	3.17261
5.58400	2.29200	0.78052	10.85723	20.81597	18.69237	3.12595
5.58800	2.29400	0.78191	10.90657	20.85924	18.67397	3.07930
5.59200	2.29600	0.78330	10.95597	20.90237	18.65536	3.03264
5.59600	2.29800	0.78469	11.00542	20.94535	18.63651	2.98598
5.60000	2.30000	0.78609	11.05493	20.98818	18.61745	2.93933
5.60400	2.30200	0.78748	11.10448	21.03086	18.59816	2.89267
5.60800	2.30400	0.78887	11.15408	21.07339	18.57865	2.84602
5.61200	2.30600	0.79026	11.20372	21.11576	18.55891	2.79936
5.61600	2.30800	0.79166	11.25342	21.15798	18.53896	2.75270
5.62000	2.31000	0.79305	11.30316	21.20005	18.51878	2.70605
5.62400	2.31200	0.79444	11.35295	21.24196	18.49838	2.65939
5.62800	2.31400	0.79583	11.40279	21.28371	18.47775	2.61274
5.63200	2.31600	0.79723	11.45267	21.32531	18.45690	2.56608
5.63600	2.31800	0.79862	11.50260	21.36675	18.43584	2.51942
5.64000	2.32000	0.80001	11.55257	21.40803	18.41454	2.47277
5.64400	2.32200	0.80140	11.60258	21.44916	18.39303	2.42611
5.64800	2.32400	0.80280	11.65264	21.49012	18.37129	2.37946
5.65200	2.32600	0.80419	11.70274	21.53092	18.34934	2.33280
5.65600	2.32800	0.80558	11.75288	21.57156	18.32716	2.28614
5.66000	2.33000	0.80697	11.80307	21.61204	18.30475	2.23949
5.66400	2.33200	0.80837	11.85329	21.65235	18.28213	2.19283
5.66800	2.33400	0.80976	11.90356	21.69250	18.25929	2.14618
5.67200	2.33600	0.81115	11.95386	21.73249	18.23622	2.09952
5.67600	2.33800	0.81255	12.00420	21.77231	18.21293	2.05286
5.68000	2.34000	0.81394	12.05458	21.81197	18.18942	2.00621
5.68400	2.34200	0.81533	12.10500	21.85145	18.16569	1.95955
5.68800	2.34400	0.81672	12.15545	21.89077	18.14174	1.91290
5.69200	2.34600	0.81812	12.20594	21.92992	18.11757	1.86624
5.69600	2.34800	0.81951	12.25647	21.96891	18.09317	1.81958
5.70000	2.35000	0.82090	12.30703	22.00772	18.06856	1.77293
5.70400	2.35200	0.82230	12.35763	22.04636	18.04372	1.72627
5.70800	2.35400	0.82369	12.40826	22.08483	18.01867	1.67962
5.71200	2.35600	0.82508	12.45892	22.12312	17.99339	1.63296
5.71600	2.35800	0.82647	12.50962	22.16125	17.96789	1.58630
5.72000	2.36000	0.82787	12.56034	22.19920	17.94218	1.53965
5.72400	2.36200	0.82926	12.61110	22.23697	17.91624	1.49299
5.72800	2.36400	0.83065	12.66189	22.27457	17.89008	1.44634
5.73200	2.36600	0.83205	12.71271	22.31199	17.86370	1.39968
5.73600	2.36800	0.83344	12.76355	22.34924	17.83710	1.35302
