Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
4.35200	-0.93576	0.66492	7.21702	17.23926	20.75067	8.53805
4.35600	-0.93716	0.66263	7.26148	17.29691	20.75707	8.49139
4.36000	-0.93855	0.66034	7.30603	17.35451	20.76324	8.44474
4.36400	-0.93992	0.65803	7.35069	17.41203	20.76918	8.39808
4.36800	-0.94128	0.65571	7.39544	17.46949	20.77488	8.35142
4.37200	-0.94262	0.65338	7.44029	17.52688	20.78034	8.30477
4.37600	-0.94395	0.65104	7.48524	17.58421	20.78556	8.25811
4.38000	-0.94527	0.64869	7.53028	17.64146	20.79056	8.21146
4.38400	-0.94656	0.64633	7.57542	17.69865	20.79531	8.16480
4.38800	-0.94785	0.64396	7.62066	17.75576	20.79983	8.11814
4.39200	-0.94911	0.64158	7.66599	17.81280	20.80412	8.07149
4.39600	-0.95037	0.63919	7.71142	17.86977	20.80817	8.02483
4.40000	-0.95160	0.63679	7.75695	17.92666	20.81199	7.97818
4.40400	-0.95282	0.63438	7.80257	17.98348	20.81557	7.93152
4.40800	-0.95403	0.63196	7.84828	18.04023	20.81892	7.88486
4.41200	-0.95522	0.62952	7.89409	18.09689	20.82204	7.83821
4.41600	-0.95640	0.62708	7.93999	18.15349	20.82492	7.79155
4.42000	-0.95756	0.62463	7.98599	18.21000	20.82756	7.74490
4.42400	-0.95870	0.62217	8.03208	18.26644	20.82998	7.69824
4.42800	-0.95983	0.61970	8.07826	18.32279	20.83216	7.65158
4.43200	-0.96095	0.61722	8.12453	18.37907	20.83410	7.60493
4.43600	-0.96205	0.61473	8.17090	18.43526	20.83582	7.55827
4.44000	-0.96313	0.61223	8.21735	18.49137	20.83729	7.51162
4.44400	-0.96420	0.60972	8.26390	18.54740	20.83854	7.46496
4.44800	-0.96525	0.60720	8.31054	18.60335	20.83955	7.41830
4.45200	-0.96629	0.60467	8.35727	18.65921	20.84034	7.37165
4.45600	-0.96731	0.60213	8.40409	18.71499	20.84088	7.32499
4.46000	-0.96832	0.59958	8.45100	18.77068	20.84120	7.27834
4.46400	-0.96931	0.59702	8.49800	18.82628	20.84128	7.23168
4.46800	-0.97029	0.59445	8.54509	18.88180	20.84113	7.18502
4.47200	-0.97125	0.59188	8.59226	18.93723	20.84075	7.13837
4.47600	-0.97219	0.58929	8.63953	18.99257	20.84014	7.09171
4.48000	-0.97312	0.58669	8.68688	19.04782	20.83929	7.04506
4.48400	-0.97403	0.58409	8.73432	19.10297	20.83821	6.99840
4.48800	-0.97493	0.58147	8.78184	19.15804	20.83690	6.95174
4.49200	-0.97581	0.57885	8.82945	19.21301	20.83536	6.90509
4.49600	-0.97668	0.57622	8.87715	19.26789	20.83359	6.85843
4.50000	-0.97753	0.57357	8.92493	19.32267	20.83159	6.81178
4.50400	-0.97837	0.57092	8.97280	19.37736	20.82935	6.76512
4.50800	-0.97919	0.56826	9.02075	19.43196	20.82688	6.71846
4.51200	-0.97999	0.56559	9.06879	19.48646	20.82419	6.67181
4.51600	-0.98078	0.56291	9.11691	19.54085	20.82126	6.62515
4.52000	-0.98155	0.56023	9.16511	19.59516	20.81810	6.57850
4.52400	-0.98231	0.55753	9.21340	19.64936	20.81471	6.53184
4.52800	-0.98305	0.55483	9.26177	19.70346	20.81109	6.48518
4.53200	-0.98377	0.55211	9.31022	19.75746	20.80724	6.43853
4.53600	-0.98448	0.54939	9.35875	19.81136	20.80316	6.39187
4.54000	-0.98518	0.54666	9.40737	19.86516	20.79885	6.34522
4.54400	-0.98586	0.54392	9.45606	19.91885	20.79431	6.29856
4.54800	-0.98652	0.54117	9.50483	19.97244	20.78954	6.25190
4.55200	-0.98717	0.53841	9.55369	20.02592	20.78454	6.20525
4.55600	-0.98780	0.53564	9.60262	20.07930	20.77931	6.15859
4.56000	-0.98841	0.53287	9.65163	20.13257	20.77385	6.11194
4.56400	-0.98901	0.53009	9.70072	20.18574	20.76816	6.06528
4.56800	-0.98959	0.52730	9.74989	20.23879	20.76224	6.01862
4.57200	-0.99016	0.52450	9.79914	20.29174	20.75609	5.97197
4.57600	-0.99071	0.52169	9.84846	20.34457	20.74971	5.92531
4.58000	-0.99125	0.51887	9.89786	20.39730	20.74311	5.87866
4.58400	-0.99177	0.51605	9.94733	20.44991	20.73627	5.83200
4.58800	-0.99227	0.51321	9.99688	20.50242	20.72921	5.78534
4.59200	-0.99276	0.51037	10.04651	20.55481	20.72192	5.73869
4.59600	-0.99323	0.50752	10.09621	20.60708	20.71439	5.69203
4.60000	-0.99369	0.50467	10.14598	20.65924	20.70664	5.64538
4.60400	-0.99413	0.50180	10.19583	20.71128	20.69867	5.59872
4.60800	-0.99456	0.49893	10.24575	20.76321	20.69046	5.55206
4.61200	-0.99497	0.49605	10.29574	20.81502	20.68202	5.50541
4.61600	-0.99536	0.49316	10.34581	20.86672	20.67336	5.45875
4.62000	-0.99574	0.49026	10.39595	20.91829	20.66447	5.41210
4.62400	-0.99610	0.48736	10.44615	20.96974	20.65535	5.36544
4.62800	-0.99644	0.48444	10.49643	21.02108	20.64600	5.31878
4.63200	-0.99677	0.48152	10.54678	21.07229	20.63643	5.27213
4.63600	-0.99708	0.47859	10.59720	21.12338	20.62663	5.22547
4.64000	-0.99738	0.47566	10.64769	21.17435	20.61660	5.17882
4.64400	-0.99766	0.47272	10.69824	21.22519	20.60634	5.13216
4.64800	-0.99793	0.46977	10.74887	21.27591	20.59586	5.08550
4.65200	-0.99818	0.46681	10.79956	21.32650	20.58515	5.03885
4.65600	-0.99841	0.46384	10.85032	21.37697	20.57421	4.99219
4.66000	-0.99863	0.46087	10.90114	21.42731	20.56304	4.94554
4.66400	-0.99883	0.45789	10.95203	21.47752	20.55165	4.89888
4.66800	-0.99901	0.45490	11.00299	21.52761	20.54003	4.85222
4.67200	-0.99918	0.45191	11.05401	21.57756	20.52819	4.80557
4.67600	-0.99934	0.44890	11.10510	21.62738	20.51611	4.75891
4.68000	-0.99948	0.44590	11.15624	21.67708	20.50382	4.71226
4.68400	-0.99960	0.44288	11.20746	21.72664	20.49129	4.66560
4.68800	-0.99970	0.43986	11.25873	21.77607	20.47854	4.61894
4.69200	-0.99979	0.43683	11.31007	21.82536	20.46556	4.57229
4.69600	-0.99987	0.43379	11.36147	21.87453	20.45236	4.52563
4.70000	-0.99992	0.43074	11.41293	21.92355	20.43893	4.47898
4.70400	-0.99996	0.42769	11.46445	21.97244	20.42527	4.43232
4.70800	-0.99999	0.42464	11.51604	22.02120	20.41139	4.38566
4.71200	-1.00000	0.42157	11.56768	22.06981	20.39729	4.33901
4.71600	-0.99999	0.41850	11.61938	22.11829	20.38295	4.29235
4.72000	-0.99997	0.41542	11.67114	22.16663	20.36840	4.24570
4.72400	-0.99993	0.41234	11.72295	22.21483	20.35361	4.19904
4.72800	-0.99988	0.40925	11.77483	22.26289	20.33860	4.15238
4.73200	-0.99981	0.40615	11.82676	22.31080	20.32337	4.10573
4.73600	-0.99972	0.40305	11.87875	22.35858	20.30791	4.05907
4.74000	-0.99962	0.39994	11.93079	22.40621	20.29223	4.01242
4.74400	-0.99950	0.39682	11.98289	22.45370	20.27632	3.96576
4.74800	-0.99937	0.39370	12.03504	22.50104	20.26019	3.91910
4.75200	-0.99922	0.39057	12.08725	22.54824	20.24383	3.87245
4.75600	-0.99905	0.38743	12.13951	22.59529	20.22725	3.82579
4.76000	-0.99887	0.38429	12.19182	22.64219	20.21044	3.77914
4.76400	-0.99867	0.38114	12.24418	22.68895	20.19341	3.73248
4.76800	-0.99845	0.37799	12.29660	22.73556	20.17615	3.68582
4.77200	-0.99822	0.37483	12.34907	22.78202	20.15867	3.63917
4.77600	-0.99798	0.37166	12.40159	22.82833	20.14096	3.59251
4.78000	-0.99772	0.36849	12.45415	22.87448	20.12304	3.54586
4.78400	-0.99744	0.36531	12.50677	22.92049	20.10488	3.49920
4.78800	-0.99714	0.36213	12.55944	22.96634	20.08651	3.45254
4.79200	-0.99683	0.35894	12.61215	23.01204	20.06791	3.40589
4.79600	-0.99651	0.35574	12.66492	23.05759	20.04908	3.35923
4.80000	-0.99616	0.35254	12.71772	23.10298	20.03004	3.31258
4.80400	-0.99581	0.34934	12.77058	23.14822	20.01076	3.26592
4.80800	-0.99543	0.34613	12.82348	23.19329	19.99127	3.21926
4.81200	-0.99504	0.34291	12.87643	23.23822	19.97155	3.17261
4.81600	-0.99464	0.33969	12.92942	23.28298	19.95161	3.12595
4.82000	-0.99422	0.33646	12.98245	23.32758	19.93145	3.07930
4.82400	-0.99378	0.33322	13.03553	23.37203	19.91106	3.03264
4.82800	-0.99332	0.32999	13.08865	23.41631	19.89045	2.98598
4.83200	-0.99286	0.32674	13.14182	23.46044	19.86962	2.93933
4.83600	-0.99237	0.32349	13.19502	23.50440	19.84856	2.89267
4.84000	-0.99187	0.32024	13.24827	23.54820	19.82728	2.84602
4.84400	-0.99135	0.31698	13.30156	23.59183	19.80578	2.79936
4.84800	-0.99082	0.31371	13.35488	23.63530	19.78406	2.75270
4.85200	-0.99027	0.31044	13.40825	23.67861	19.76211	2.70605
4.85600	-0.98971	0.30717	13.46165	23.72174	19.73994	2.65939
4.86000	-0.98913	0.30389	13.51509	23.76472	19.71755	2.61274
4.86400	-0.98853	0.30061	13.56857	23.80752	19.69494	2.56608
4.86800	-0.98792	0.29732	13.62209	23.85016	19.67210	2.51942
4.87200	-0.98729	0.29402	13.67564	23.89263	19.64905	2.47277
4.87600	-0.98665	0.29073	13.72923	23.93492	19.62577	2.42611
4.88000	-0.98599	0.28742	13.78285	23.97705	19.60227	2.37946
4.88400	-0.98531	0.28411	13.83650	24.01901	19.57854	2.33280
4.88800	-0.98462	0.28080	13.89019	24.06079	19.55460	2.28614
4.89200	-0.98391	0.27749	13.94392	24.10240	19.53043	2.23949
4.89600	-0.98319	0.27417	13.99767	24.14384	19.50605	2.19283
4.90000	-0.98245	0.27084	14.05145	24.18510	19.48144	2.14618
4.90400	-0.98170	0.26751	14.10527	24.22619	19.45661	2.09952
4.90800	-0.98093	0.26418	14.15912	24.26710	19.43156	2.05286
4.91200	-0.98014	0.26084	14.21299	24.30784	19.40629	2.00621
4.91600	-0.97934	0.25750	14.26690	24.34839	19.38079	1.95955
4.92000	-0.97853	0.25415	14.32083	24.38877	19.35508	1.91290
4.92400	-0.97769	0.25080	14.37479	24.42897	19.32914	1.86624
4.92800	-0.97685	0.24745	14.42878	24.46899	19.30299	1.81958
4.93200	-0.97598	0.24409	14.48280	24.50883	19.27661	1.77293
4.93600	-0.97510	0.24072	14.53684	24.54849	19.25001	1.72627
4.94000	-0.97421	0.23736	14.59090	24.58796	19.22320	1.67962
4.94400	-0.97330	0.23399	14.64499	24.62726	19.19616	1.63296
4.94800	-0.97237	0.23062	14.69911	24.66636	19.16890	1.58630
4.95200	-0.97143	0.22724	14.75324	24.70529	19.14142	1.53965
4.95600	-0.97047	0.22386	14.80740	24.74403	19.11372	1.49299
4.96000	-0.96950	0.22047	14.86158	24.78258	19.08580	1.44634
4.96400	-0.96851	0.21709	14.91578	24.82095	19.05766	1.39968
4.96800	-0.96751	0.21369	14.97000	24.85912	19.02930	1.35302
4.97200	-0.96649	0.21030	15.02424	24.89711	19.00073	1.30637
4.97600	-0.96546	0.20690	15.07850	24.93492	18.97193	1.25971
4.98000	-0.96441	0.20350	15.13278	24.97253	18.94291	1.21306
4.98400	-0.96334	0.20010	15.18708	25.00995	18.91367	1.16640
4.98800	-0.96226	0.19669	15.24139	25.04718	18.88421	1.11974
4.99200	-0.96116	0.19328	15.29572	25.08421	18.85454	1.07309
4.99600	-0.96005	0.18986	15.35006	25.12106	18.82464	1.02643
5.00000	-0.95892	0.18645	15.40442	25.15771	18.79453	0.97978
5.00400	-0.95778	0.18303	15.45880	25.19416	18.76419	0.93312
5.00800	-0.95662	0.17960	15.51319	25.23042	18.73364	0.88646
5.01200	-0.95545	0.17618	15.56758	25.26649	18.70286	0.83981
5.01600	-0.95426	0.17275	15.62200	25.30236	18.67187	0.79315
5.02000	-0.95306	0.16932	15.67642	25.33803	18.64066	0.74650
5.02400	-0.95184	0.16588	15.73085	25.37350	18.60923	0.69984
5.02800	-0.95061	0.16245	15.78530	25.40877	18.57758	0.65318
5.03200	-0.94936	0.15901	15.83975	25.44385	18.54572	0.60653
5.03600	-0.94809	0.15557	15.89421	25.47872	18.51363	0.55987
5.04000	-0.94681	0.15212	15.94868	25.51339	18.48133	0.51322
5.04400	-0.94552	0.14868	16.00316	25.54786	18.44881	0.46656
5.04800	-0.94421	0.14523	16.05764	25.58213	18.41607	0.41990
5.05200	-0.94288	0.14178	16.11213	25.61620	18.38311	0.37325
5.05600	-0.94154	0.13832	16.16662	25.65006	18.34993	0.32659
5.06000	-0.94019	0.13487	16.22112	25.68371	18.31654	0.27994
5.06400	-0.93882	0.13141	16.27562	25.71716	18.28293	0.23328
5.06800	-0.93743	0.12795	16.33013	25.75040	18.24910	0.18662
5.07200	-0.93603	0.12449	16.38464	25.78344	18.21505	0.13997
5.07600	-0.93462	0.12102	16.43914	25.81626	18.18078	0.09331
5.08000	-0.93319	0.11756	16.49365	25.84888	18.14630	0.04666
5.08400	-0.93174	0.11409	16.54816	25.88129	18.11160	-0.00000
5.08800	-0.93028	0.11062	16.60267	25.91349	18.07668	-0.04666
5.09200	-0.92881	0.10715	16.65718	25.94548	18.04154	-0.09331
5.09600	-0.92732	0.10368	16.71168	25.97725	18.00619	-0.13997
5.10000	-0.92581	0.10020	16.76618	26.00882	17.97062	-0.18662
5.10400	-0.92430	0.09673	16.82068	26.04017	17.93483	-0.23328
5.10800	-0.92276	0.09325	16.87517	26.07130	17.89883	-0.27994
5.11200	-0.92121	0.08977	16.92966	26.10223	17.86261	-0.32659
5.11600	-0.91965	0.08629	16.98414	26.13293	17.82617	-0.37325
5.12000	-0.91807	0.08281	17.03862	26.16342	17.78951	-0.41990
5.12400	-0.91648	0.07932	17.09309	26.19369	17.75264	-0.46656
5.12800	-0.91487	0.07584	17.14755	26.22375	17.71555	-0.51322
5.13200	-0.91325	0.07235	17.20200	26.25359	17.67825	-0.55987
5.13600	-0.91161	0.06887	17.25644	26.28321	17.64072	-0.60653
5.14000	-0.90996	0.06538	17.31087	26.31260	17.60299	-0.65318
5.14400	-0.90829	0.06189	17.36529	26.34178	17.56503	-0.69984
5.14800	-0.90661	0.05840	17.41970	26.37074	17.52686	-0.74650
5.15200	-0.90492	0.05491	17.47409	26.39947	17.48847	-0.79315
5.15600	-0.90321	0.05142	17.52847	26.42798	17.44987	-0.83981
5.16000	-0.90148	0.04793	17.58284	26.45627	17.41105	-0.88646
5.16400	-0.89975	0.04443	17.63719	26.48433	17.37202	-0.93312
5.16800	-0.89799	0.04094	17.69153	26.51217	17.33277	-0.97978
5.17200	-0.89623	0.03744	17.74585	26.53978	17.29330	-1.02643
5.17600	-0.89444	0.03395	17.80015	26.56717	17.25362	-1.07309
5.18000	-0.89265	0.03045	17.85444	26.59433	17.21372	-1.11974
5.18400	-0.89084	0.02696	17.90870	26.62126	17.17361	-1.16640
5.18800	-0.88901	0.02346	17.96295	26.64796	17.13328	-1.21306
5.19200	-0.88717	0.01996	18.01718	26.67443	17.09273	-1.25971
5.19600	-0.88532	0.01647	18.07138	26.70068	17.05197	-1.30637
5.20000	-0.88345	0.01297	18.12557	26.72669	17.01100	-1.35302
5.20400	-0.88157	0.00947	18.17973	26.75247	16.96981	-1.39968
5.20800	-0.87968	0.00597	18.23386	26.77802	16.92840	-1.44634
5.21200	-0.87777	0.00248	18.28798	26.80333	16.88678	-1.49299
5.21600	-0.87585	-0.00102	18.34207	26.82841	16.84495	-1.53965
5.22000	-0.87391	-0.00452	18.39613	26.85326	16.80290	-1.58630
5.22400	-0.87196	-0.00802	18.45017	26.87787	16.76064	-1.63296
5.22800	-0.86999	-0.01151	18.50417	26.90225	16.71816	-1.67962
5.23200	-0.86801	-0.01501	18.55815	26.92638	16.67546	-1.72627
5.23600	-0.86602	-0.01851	18.61211	26.95028	16.63255	-1.77293
5.24000	-0.86401	-0.02201	18.66603	26.97395	16.58943	-1.81958
5.24400	-0.86199	-0.02550	18.71992	26.99737	16.54609	-1.86624
5.24800	-0.85996	-0.02900	18.77378	27.02056	16.50254	-1.91290
5.25200	-0.85791	-0.03249	18.82761	27.04350	16.45878	-1.95955
5.25600	-0.85585	-0.03599	18.88140	27.06620	16.41480	-2.00621
5.26000	-0.85377	-0.03948	18.93516	27.08867	16.37060	-2.05286
5.26400	-0.85168	-0.04298	18.98889	27.11088	16.32620	-2.09952
5.26800	-0.84958	-0.04647	19.04258	27.13286	16.28158	-2.14618
5.27200	-0.84746	-0.04996	19.09624	27.15459	16.23674	-2.19283
5.27600	-0.84533	-0.05346	19.14986	27.17608	16.19169	-2.23949
5.28000	-0.84319	-0.05695	19.20344	27.19732	16.14643	-2.28614
5.28400	-0.84103	-0.06044	19.25698	27.21832	16.10095	-2.33280
5.28800	-0.83886	-0.06392	19.31049	27.23907	16.05526	-2.37946
5.29200	-0.83668	-0.06741	19.36395	27.25957	16.00936	-2.42611
5.29600	-0.83448	-0.07090	19.41737	27.27982	15.96324	-2.47277
5.30000	-0.83227	-0.07438	19.47075	27.29983	15.91691	-2.51942
5.30400	-0.83004	-0.07787	19.52409	27.31958	15.87037	-2.56608
5.30800	-0.82781	-0.08135	19.57738	27.33909	15.82361	-2.61274
5.31200	-0.82556	-0.08483	19.63063	27.35834	15.77665	-2.65939
5.31600	-0.82329	-0.08831	19.68384	27.37734	15.72946	-2.70605
5.32000	-0.82101	-0.09179	19.73700	27.39609	15.68207	-2.75270
5.32400	-0.81872	-0.09527	19.79011	27.41459	15.63446	-2.79936
5.32800	-0.81642	-0.09875	19.84318	27.43283	15.58664	-2.84602
5.33200	-0.81410	-0.10222	19.89619	27.45082	15.53861	-2.89267
5.33600	-0.81178	-0.10569	19.94916	27.46856	15.49036	-2.93933
5.34000	-0.80943	-0.10916	20.00208	27.48603	15.44191	-2.98598
5.34400	-0.80708	-0.11263	20.05495	27.50325	15.39323	-3.03264
5.34800	-0.80471	-0.11610	20.10776	27.52022	15.34435	-3.07930
5.35200	-0.80233	-0.11957	20.16052	27.53692	15.29526	-3.12595
5.35600	-0.79993	-0.12303	20.21323	27.55337	15.24595	-3.17261
5.36000	-0.79753	-0.12649	20.26589	27.56955	15.19643	-3.21926
5.36400	-0.79511	-0.12995	20.31849	27.58548	15.14670	-3.26592
5.36800	-0.79268	-0.13341	20.37103	27.60115	15.09676	-3.31258
5.37200	-0.79023	-0.13687	20.42352	27.61655	15.04660	-3.35923
5.37600	-0.78777	-0.14032	20.47595	27.63169	14.99624	-3.40589
5.38000	-0.78530	-0.14377	20.52833	27.64657	14.94566	-3.45254
5.38400	-0.78282	-0.14722	20.58064	27.66119	14.89487	-3.49920
5.38800	-0.78032	-0.15066	20.63289	27.67554	14.84387	-3.54586
5.39200	-0.77782	-0.15411	20.68508	27.68962	14.79265	-3.59251
5.39600	-0.77530	-0.15755	20.73721	27.70344	14.74123	-3.63917
5.40000	-0.77276	-0.16099	20.78928	27.71700	14.68959	-3.68582
5.40400	-0.77022	-0.16442	20.84129	27.73028	14.63775	-3.73248
5.40800	-0.76766	-0.16786	20.89323	27.74330	14.58569	-3.77914
5.41200	-0.76509	-0.17129	20.94510	27.75605	14.53342	-3.82579
5.41600	-0.76251	-0.17472	20.99691	27.76853	14.48094	-3.87245
5.42000	-0.75992	-0.17814	21.04865	27.78074	14.42825	-3.91910
5.42400	-0.75731	-0.18157	21.10033	27.79268	14.37535	-3.96576
5.42800	-0.75469	-0.18499	21.15193	27.80435	14.32223	-4.01242
5.43200	-0.75206	-0.18840	21.20347	27.81575	14.26891	-4.05907
5.43600	-0.74942	-0.19182	21.25493	27.82687	14.21538	-4.10573
5.44000	-0.74677	-0.19523	21.30633	27.83772	14.16163	-4.15238
5.44400	-0.74410	-0.19863	21.35765	27.84830	14.10768	-4.19904
5.44800	-0.74142	-0.20204	21.40890	27.85860	14.05351	-4.24570
5.45200	-0.73873	-0.20544	21.46008	27.86863	13.99914	-4.29235
5.45600	-0.73603	-0.20884	21.51118	27.87838	13.94455	-4.33901
5.46000	-0.73332	-0.21223	21.56220	27.88785	13.88975	-4.38566
5.46400	-0.73059	-0.21562	21.61315	27.89705	13.83475	-4.43232
5.46800	-0.72785	-0.21901	21.66403	27.90597	13.77953	-4.47898
5.47200	-0.72510	-0.22239	21.71482	27.91461	13.72411	-4.52563
5.47600	-0.72234	-0.22577	21.76553	27.92297	13.66847	-4.57229
5.48000	-0.71957	-0.22915	21.81617	27.93104	13.61263	-4.61894
5.48400	-0.71679	-0.23252	21.86672	27.93884	13.55657	-4.66560
5.48800	-0.71399	-0.23589	21.91720	27.94636	13.50031	-4.71226
5.49200	-0.71119	-0.23926	21.96759	27.95360	13.44383	-4.75891
5.49600	-0.70837	-0.24262	22.01789	27.96055	13.38715	-4.80557
5.50000	-0.70554	-0.24598	22.06812	27.96721	13.33026	-4.85222
5.50400	-0.70270	-0.24933	22.11825	27.97360	13.27315	-4.89888
5.50800	-0.69985	-0.25268	22.16831	27.97970	13.21584	-4.94554
5.51200	-0.69699	-0.25603	22.21827	27.98551	13.15832	-4.99219
5.51600	-0.69411	-0.25937	22.26815	27.99104	13.10059	-5.03885
5.52000	-0.69123	-0.26271	22.31793	27.99628	13.04265	-5.08550
5.52400	-0.68833	-0.26604	22.36763	28.00123	12.98451	-5.13216
5.52800	-0.68542	-0.26937	22.41724	28.00589	12.92615	-5.17882
5.53200	-0.68251	-0.27269	22.46676	28.01027	12.86759	-5.22547
5.53600	-0.67958	-0.27601	22.51618	28.01435	12.80881	-5.27213
5.54000	-0.67664	-0.27933	22.56551	28.01815	12.74983	-5.31878
5.54400	-0.67369	-0.28264	22.61475	28.02165	12.69064	-5.36544
5.54800	-0.67072	-0.28595	22.66389	28.02487	12.63124	-5.41210
5.55200	-0.66775	-0.28925	22.71293	28.02779	12.57163	-5.45875
5.55600	-0.66477	-0.29255	22.76188	28.03041	12.51182	-5.50541
5.56000	-0.66178	-0.29584	22.81073	28.03275	12.45179	-5.55206
5.56400	-0.65877	-0.29913	22.85949	28.03478	12.39156	-5.59872
5.56800	-0.65576	-0.30241	22.90814	28.03653	12.33112	-5.64538
5.57200	-0.65273	-0.30569	22.95669	28.03798	12.27047	-5.69203
5.57600	-0.64970	-0.30897	23.00514	28.03913	12.20962	-5.73869
5.58000	-0.64665	-0.31224	23.05349	28.03998	12.14856	-5.78534
5.58400	-0.64359	-0.31550	23.10174	28.04054	12.08728	-5.83200
5.58800	-0.64053	-0.31876	23.14988	28.04080	12.02581	-5.87866
5.59200	-0.63745	-0.32201	23.19792	28.04076	11.96412	-5.92531
5.59600	-0.63436	-0.32526	23.24585	28.04042	11.90223	-5.97197
5.60000	-0.63127	-0.32850	23.29367	28.03978	11.84013	-6.01862
5.60400	-0.62816	-0.33174	23.34139	28.03884	11.77782	-6.06528
5.60800	-0.62504	-0.33498	23.38900	28.03760	11.71530	-6.11194
5.61200	-0.62191	-0.33820	23.43649	28.03605	11.65258	-6.15859
5.61600	-0.61878	-0.34142	23.48388	28.03420	11.58965	-6.20525
5.62000	-0.61563	-0.34464	23.53116	28.03205	11.52651	-6.25190
5.62400	-0.61247	-0.34785	23.57832	28.02960	11.46317	-6.29856
5.62800	-0.60931	-0.35106	23.62537	28.02683	11.39962	-6.34522
5.63200	-0.60613	-0.35426	23.67231	28.02377	11.33586	-6.39187
5.63600	-0.60294	-0.35745	23.71913	28.02040	11.27190	-6.43853
5.64000	-0.59975	-0.36064	23.76584	28.01672	11.20773	-6.48518
5.64400	-0.59654	-0.36382	23.81242	28.01273	11.14335	-6.53184
5.64800	-0.59333	-0.36700	23.85890	28.00844	11.07876	-6.57850
5.65200	-0.59010	-0.37017	23.90525	28.00383	11.01398	-6.62515
5.65600	-0.58687	-0.37334	23.95148	27.99892	10.94898	-6.67181
5.66000	-0.58362	-0.37649	23.99759	27.99370	10.88378	-6.71846
5.66400	-0.58037	-0.37965	24.04358	27.98816	10.81837	-6.76512
5.66800	-0.57711	-0.38279	24.08945	27.98232	10.75275	-6.81178
5.67200	-0.57384	-0.38594	24.13519	27.97616	10.68693	-6.85843
5.67600	-0.57056	-0.38907	24.18081	27.96969	10.62091	-6.90509
5.68000	-0.56727	-0.39220	24.22630	27.96291	10.55467	-6.95174
5.68400	-0.56397	-0.39532	24.27167	27.95581	10.48824	-6.99840
5.68800	-0.56066	-0.39844	24.31691	27.94840	10.42159	-7.04506
5.69200	-0.55735	-0.40155	24.36202	27.94067	10.35474	-7.09171
5.69600	-0.55402	-0.40465	24.40701	27.93263	10.28769	-7.13837
5.70000	-0.55069	-0.40774	24.45186	27.92427	10.22043	-7.18502
5.70400	-0.54734	-0.41083	24.49658	27.91559	10.15297	-7.23168
5.70800	-0.54399	-0.41392	24.54117	27.90659	10.08529	-7.27834
5.71200	-0.54063	-0.41699	24.58563	27.89728	10.01742	-7.32499
5.71600	-0.53726	-0.42006	24.62995	27.88765	9.94934	-7.37165
5.72000	-0.53388	-0.42313	24.67414	27.87770	9.88105	-7.41830
5.72400	-0.53050	-0.42618	24.71820	27.86742	9.81256	-7.46496
5.72800	-0.52710	-0.42923	24.76211	27.85683	9.74387	-7.51162
5.73200	-0.52370	-0.43228	24.80589	27.84592	9.67497	-7.55827
5.73600	-0.52029	-0.43531	24.84953	27.83468	9.60586	-7.60493
5.74000	-0.51687	-0.43834	24.89303	27.82312	9.53655	-7.65158
5.74400	-0.51344	-0.44136	24.93639	27.81124	9.46704	-7.69824
5.74800	-0.51000	-0.44438	24.97961	27.79903	9.39732	-7.74490
5.75200	-0.50656	-0.44739	25.02268	27.78649	9.32740	-7.79155
5.75600	-0.50310	-0.45039	25.06562	27.77364	9.25727	-7.83821
5.76000	-0.49964	-0.45338	25.10840	27.76045	9.18694	-7.88486
5.76400	-0.49617	-0.45637	25.15105	27.74694	9.11641	-7.93152
5.76800	-0.49270	-0.45935	25.19354	27.73310	9.04567	-7.97818
5.77200	-0.48921	-0.46232	25.23589	27.71894	8.97472	-8.02483
5.77600	-0.48572	-0.46528	25.27810	27.70444	8.90358	-8.07149
5.78000	-0.48222	-0.46824	25.32015	27.68962	8.83223	-8.11814
5.78400	-0.47871	-0.47119	25.36205	27.67447	8.76067	-8.16480
5.78800	-0.47519	-0.47413	25.40380	27.65898	8.68891	-8.21146
5.79200	-0.47167	-0.47706	25.44540	27.64317	8.61695	-8.25811
5.79600	-0.46814	-0.47999	25.48685	27.62702	8.54479	-8.30477
5.80000	-0.46460	-0.48291	25.52814	27.61054	8.47242	-8.35142
5.80400	-0.46106	-0.48582	25.56927	27.59373	8.39985	-8.39808
5.80800	-0.45750	-0.48872	25.61026	27.57659	8.32707	-8.44474
5.81200	-0.45394	-0.49162	25.65108	27.55911	8.25409	-8.49139
5.81600	-0.45038	-0.49450	25.69175	27.54129	8.18091	-8.53805
5.82000	-0.44680	-0.49738	25.73225	27.52314	8.10753	-8.58470
5.82400	-0.44322	-0.50026	25.77260	27.50466	8.03394	-8.63136
5.82800	-0.43963	-0.50312	25.81279	27.48584	7.96015	-8.67802
5.83200	-0.43603	-0.50598	25.85281	27.46668	7.88616	-8.72467
5.83600	-0.43243	-0.50882	25.89268	27.44718	7.81197	-8.77133
5.84000	-0.42882	-0.51166	25.93237	27.42734	7.73757	-8.81798
5.84400	-0.42520	-0.51449	25.97191	27.40717	7.66297	-8.86464
5.84800	-0.42158	-0.51732	26.01128	27.38666	7.58817	-8.91130
5.85200	-0.41795	-0.52013	26.05048	27.36580	7.51316	-8.95795
5.85600	-0.41431	-0.52294	26.08951	27.34461	7.43796	-9.00461
